ID,Time,U,V,T,CLCT
664,2018-05-28 16:00:00,-3.1015625,5.06640625,20.01666666666671,99.75
665,2018-05-28 17:00:00,-4.1328125,3.60546875,19.683333333333337,78.375
666,2018-05-28 18:00:00,-5.0859375,4.57421875,19.350000000000023,50.25
667,2018-05-28 19:00:00,-5.03125,4.4140625,19.26666666666671,73.9375
668,2018-05-28 20:00:00,-5.30859375,4.48828125,19.183333333333337,83.4375
669,2018-05-28 21:00:00,-4.80859375,4.80078125,19.100000000000023,49.40625
670,2018-05-28 22:00:00,-4.2890625,5.24609375,19.01666666666671,40.59375
671,2018-05-28 23:00:00,-3.359375,5.75,18.933333333333337,65.375
672,2018-05-29 00:00:00,-3.73046875,5.2890625,18.850000000000023,100.0
673,2018-05-29 01:00:00,-3.31640625,5.1328125,18.76666666666671,100.0
674,2018-05-29 02:00:00,-3.205078125,4.3359375,18.683333333333337,75.625
675,2018-05-29 03:00:00,-3.046875,3.826171875,18.600000000000023,100.0
676,2018-05-29 04:00:00,-2.947265625,3.595703125,18.683333333333337,96.8125
677,2018-05-29 05:00:00,-2.87109375,3.962890625,18.76666666666671,57.875
678,2018-05-29 06:00:00,-1.7880859375,2.048828125,18.850000000000023,76.1875
679,2018-05-29 07:00:00,-2.34375,1.51953125,19.51666666666671,83.75
680,2018-05-29 08:00:00,-2.94140625,1.1240234375,20.183333333333337,82.625
681,2018-05-29 09:00:00,-2.515625,1.419921875,20.850000000000023,72.375
682,2018-05-29 10:00:00,-2.017578125,2.16796875,21.183333333333337,62.40625
683,2018-05-29 11:00:00,-1.7900390625,3.5859375,21.51666666666671,52.71875
684,2018-05-29 12:00:00,-0.8115234375,6.91796875,21.850000000000023,28.4375
685,2018-05-29 13:00:00,-1.00390625,6.8203125,21.850000000000023,11.2890625
686,2018-05-29 14:00:00,-0.86865234375,6.5,21.850000000000023,0.0
687,2018-05-29 15:00:00,-0.6474609375,5.40625,21.850000000000023,0.0
688,2018-05-29 16:00:00,0.1041259765625,4.65625,21.26666666666671,2.064453125
689,2018-05-29 17:00:00,0.0841064453125,4.0703125,20.683333333333337,1.7880859375
690,2018-05-29 18:00:00,0.47802734375,2.482421875,20.100000000000023,20.875
691,2018-05-29 19:00:00,0.076904296875,1.7451171875,20.01666666666671,24.40625
692,2018-05-29 20:00:00,-0.45458984375,0.9150390625,19.933333333333337,46.03125
693,2018-05-29 21:00:00,-0.0574951171875,-0.292236328125,19.850000000000023,49.8125
694,2018-05-29 22:00:00,0.24365234375,-0.98388671875,19.600000000000023,67.75
695,2018-05-29 23:00:00,0.8349609375,-1.6025390625,19.350000000000023,67.0625
696,2018-05-30 00:00:00,0.028594970703125,-0.84619140625,19.100000000000023,92.875
697,2018-05-30 01:00:00,-0.43505859375,-1.1171875,19.100000000000023,82.375
698,2018-05-30 02:00:00,-1.2177734375,-1.265625,19.100000000000023,90.1875
699,2018-05-30 03:00:00,-0.845703125,-1.5244140625,19.100000000000023,100.0
700,2018-05-30 04:00:00,-0.69287109375,-1.86328125,19.26666666666671,98.625
701,2018-05-30 05:00:00,-0.79296875,-1.6669921875,19.433333333333337,99.6875
702,2018-05-30 06:00:00,-1.017578125,-2.6171875,19.600000000000023,100.0
703,2018-05-30 07:00:00,-2.099609375,-1.6220703125,20.26666666666671,100.0
704,2018-05-30 08:00:00,-2.39453125,-0.5029296875,20.933333333333337,100.0
705,2018-05-30 09:00:00,-5.24609375,0.8095703125,21.600000000000023,100.0
706,2018-05-30 10:00:00,-3.83203125,0.53564453125,21.683333333333337,100.0
707,2018-05-30 11:00:00,-3.375,0.256591796875,21.76666666666671,100.0
708,2018-05-30 12:00:00,-1.5673828125,0.72314453125,21.850000000000023,100.0
709,2018-05-30 13:00:00,-1.25390625,2.556640625,22.51666666666671,74.5
710,2018-05-30 14:00:00,-1.55859375,2.646484375,23.183333333333337,44.375
711,2018-05-30 15:00:00,-3.212890625,3.283203125,23.850000000000023,88.3125
712,2018-05-30 16:00:00,-3.515625,3.5625,23.01666666666671,84.3125
713,2018-05-30 17:00:00,-2.130859375,2.36328125,22.183333333333337,83.75
714,2018-05-30 18:00:00,-1.4951171875,-4.15234375,21.350000000000023,90.25
715,2018-05-30 19:00:00,-1.48046875,-5.296875,21.183333333333337,77.5625
716,2018-05-30 20:00:00,-2.189453125,-3.896484375,21.01666666666671,86.3125
717,2018-05-30 21:00:00,-3.529296875,0.480224609375,20.850000000000023,100.0
718,2018-05-30 22:00:00,-3.859375,3.177734375,20.433333333333337,98.9375
719,2018-05-30 23:00:00,-3.412109375,3.595703125,20.01666666666671,99.4375
720,2018-05-31 00:00:00,-0.84033203125,4.75390625,19.600000000000023,63.40625
721,2018-05-31 01:00:00,0.14404296875,4.375,19.100000000000023,47.28125
722,2018-05-31 02:00:00,0.11529541015625,4.61328125,18.600000000000023,41.25
723,2018-05-31 03:00:00,1.0166015625,4.9453125,18.100000000000023,57.5625
724,2018-05-31 04:00:00,1.41015625,4.5390625,18.100000000000023,61.71875
725,2018-05-31 05:00:00,0.751953125,4.06640625,18.100000000000023,68.5
726,2018-05-31 06:00:00,-0.279541015625,-0.2705078125,18.100000000000023,60.96875
727,2018-05-31 07:00:00,-1.349609375,-0.0287017822265625,18.76666666666671,60.4375
728,2018-05-31 08:00:00,-1.6669921875,0.771484375,19.433333333333337,100.0
729,2018-05-31 09:00:00,-1.6064453125,1.5615234375,20.100000000000023,93.0
730,2018-05-31 10:00:00,-0.93701171875,2.92578125,20.01666666666671,48.4375
731,2018-05-31 11:00:00,-0.68701171875,3.40234375,19.933333333333337,58.375
732,2018-05-31 12:00:00,0.1458740234375,2.951171875,19.850000000000023,47.0625
733,2018-05-31 13:00:00,-0.1029052734375,3.01171875,20.183333333333337,78.25
734,2018-05-31 14:00:00,-0.1387939453125,2.77734375,20.51666666666671,57.25
735,2018-05-31 15:00:00,0.51806640625,3.109375,20.850000000000023,67.5
736,2018-05-31 16:00:00,0.6875,2.93359375,20.51666666666671,57.3125
737,2018-05-31 17:00:00,0.83056640625,2.548828125,20.183333333333337,30.8125
738,2018-05-31 18:00:00,2.1953125,2.328125,19.850000000000023,6.8828125
739,2018-05-31 19:00:00,2.37109375,1.6005859375,19.683333333333337,1.2509765625
740,2018-05-31 20:00:00,1.9560546875,0.90771484375,19.51666666666671,0.0
741,2018-05-31 21:00:00,2.05859375,0.66455078125,19.350000000000023,0.0
742,2018-05-31 22:00:00,1.921875,0.966796875,19.100000000000023,0.0
743,2018-05-31 23:00:00,1.982421875,1.087890625,18.850000000000023,0.5859375
744,2018-06-01 00:00:00,1.4169921875,0.40478515625,18.600000000000023,0.0228729248046875
745,2018-06-01 01:00:00,1.26953125,-0.3310546875,18.433333333333337,0.0
746,2018-06-01 02:00:00,0.50439453125,-0.72021484375,18.26666666666671,0.0
747,2018-06-01 03:00:00,-0.132080078125,-0.69189453125,18.100000000000023,0.0
748,2018-06-01 04:00:00,-0.280029296875,-0.134033203125,18.01666666666671,0.0
749,2018-06-01 05:00:00,0.0465087890625,0.21435546875,17.933333333333337,1.546875
750,2018-06-01 06:00:00,-0.83154296875,-0.71240234375,17.850000000000023,0.0
751,2018-06-01 07:00:00,-0.5556640625,-0.8212890625,18.850000000000023,1.34765625
752,2018-06-01 08:00:00,0.165283203125,-1.3134765625,19.850000000000023,0.1754150390625
753,2018-06-01 09:00:00,1.189453125,-1.1845703125,20.850000000000023,18.8125
754,2018-06-01 10:00:00,1.994140625,-0.68701171875,21.51666666666671,16.703125
755,2018-06-01 11:00:00,2.5390625,0.3544921875,22.183333333333337,41.40625
756,2018-06-01 12:00:00,3.25390625,1.1005859375,22.850000000000023,28.96875
757,2018-06-01 13:00:00,4.43359375,3.423828125,23.183333333333337,34.625
758,2018-06-01 14:00:00,5.3984375,5.63671875,23.51666666666671,34.0
759,2018-06-01 15:00:00,5.37890625,6.11328125,23.850000000000023,41.0
760,2018-06-01 16:00:00,5.3671875,6.10546875,23.183333333333337,2.1953125
761,2018-06-01 17:00:00,5.5078125,5.4296875,22.51666666666671,1.541015625
762,2018-06-01 18:00:00,6.01171875,4.11328125,21.850000000000023,7.5078125
763,2018-06-01 19:00:00,5.34765625,2.4921875,21.26666666666671,18.796875
764,2018-06-01 20:00:00,4.44140625,1.9091796875,20.683333333333337,0.0
765,2018-06-01 21:00:00,3.529296875,1.74609375,20.100000000000023,1.1630859375
766,2018-06-01 22:00:00,3.509765625,0.99658203125,19.933333333333337,0.90185546875
767,2018-06-01 23:00:00,3.521484375,0.1502685546875,19.76666666666671,49.71875
768,2018-06-02 00:00:00,2.54296875,0.53759765625,19.600000000000023,0.1617431640625
769,2018-06-02 01:00:00,1.96484375,0.254150390625,19.433333333333337,6.84375
770,2018-06-02 02:00:00,1.2373046875,0.38623046875,19.26666666666671,49.28125
771,2018-06-02 03:00:00,0.37158203125,0.64111328125,19.100000000000023,10.8125
772,2018-06-02 04:00:00,-0.109619140625,0.257568359375,19.01666666666671,13.078125
773,2018-06-02 05:00:00,-0.38720703125,-0.041107177734375,18.933333333333337,99.0
774,2018-06-02 06:00:00,-0.460205078125,-1.4033203125,18.850000000000023,100.0
775,2018-06-02 07:00:00,-0.7822265625,-1.2421875,19.850000000000023,45.1875
776,2018-06-02 08:00:00,-1.0439453125,-0.857421875,20.850000000000023,100.0
777,2018-06-02 09:00:00,-0.57763671875,0.40185546875,21.850000000000023,56.59375
778,2018-06-02 10:00:00,0.19189453125,2.35546875,22.183333333333337,56.9375
779,2018-06-02 11:00:00,0.302734375,4.28125,22.51666666666671,30.21875
780,2018-06-02 12:00:00,-1.025390625,4.7734375,22.850000000000023,76.75
781,2018-06-02 13:00:00,-1.0029296875,5.40625,23.01666666666671,100.0
782,2018-06-02 14:00:00,-0.97314453125,5.09765625,23.183333333333337,100.0
783,2018-06-02 15:00:00,-0.1697998046875,6.0546875,23.350000000000023,87.875
784,2018-06-02 16:00:00,0.410400390625,5.63671875,22.350000000000023,23.75
785,2018-06-02 17:00:00,0.1910400390625,4.5703125,21.350000000000023,94.3125
786,2018-06-02 18:00:00,0.4072265625,3.5078125,20.350000000000023,97.3125
787,2018-06-02 19:00:00,0.3193359375,2.701171875,20.350000000000023,100.0
788,2018-06-02 20:00:00,-0.72314453125,1.572265625,20.350000000000023,99.375
789,2018-06-02 21:00:00,-1.5068359375,0.84716796875,20.350000000000023,99.25
790,2018-06-02 22:00:00,-1.4521484375,0.5107421875,20.183333333333337,98.4375
791,2018-06-02 23:00:00,-1.1044921875,1.263671875,20.01666666666671,82.125
792,2018-06-03 00:00:00,-0.982421875,2.60546875,19.850000000000023,100.0
793,2018-06-03 01:00:00,-1.0869140625,1.9619140625,19.683333333333337,77.5625
794,2018-06-03 02:00:00,-0.501953125,2.033203125,19.51666666666671,76.1875
795,2018-06-03 03:00:00,-0.60546875,1.4306640625,19.350000000000023,80.5625
796,2018-06-03 04:00:00,-1.921875,0.1370849609375,19.51666666666671,87.875
797,2018-06-03 05:00:00,-2.490234375,0.50146484375,19.683333333333337,100.0
798,2018-06-03 06:00:00,-2.08984375,0.99853515625,19.850000000000023,100.0
799,2018-06-03 07:00:00,-1.4013671875,1.7568359375,20.51666666666671,28.796875
800,2018-06-03 08:00:00,-1.40234375,1.9853515625,21.183333333333337,26.140625
801,2018-06-03 09:00:00,-1.875,1.47265625,21.850000000000023,17.6875
802,2018-06-03 10:00:00,-1.91796875,2.00390625,21.76666666666671,100.0
803,2018-06-03 11:00:00,-1.0673828125,2.412109375,21.683333333333337,100.0
804,2018-06-03 12:00:00,0.1795654296875,7.47265625,21.600000000000023,100.0
805,2018-06-03 13:00:00,0.456298828125,7.0078125,21.600000000000023,100.0
806,2018-06-03 14:00:00,0.02490234375,3.7421875,21.600000000000023,100.0
807,2018-06-03 15:00:00,-1.3095703125,0.91845703125,21.600000000000023,100.0
808,2018-06-03 16:00:00,-3.3203125,-0.77734375,21.350000000000023,95.5625
809,2018-06-03 17:00:00,-2.8359375,-1.552734375,21.100000000000023,100.0
810,2018-06-03 18:00:00,-0.63330078125,-1.0966796875,20.850000000000023,100.0
811,2018-06-03 19:00:00,0.06719970703125,-1.6337890625,20.600000000000023,100.0
812,2018-06-03 20:00:00,0.192626953125,-2.736328125,20.350000000000023,100.0
813,2018-06-03 21:00:00,-0.62890625,-3.5703125,20.100000000000023,100.0
814,2018-06-03 22:00:00,-1.681640625,-4.1953125,20.100000000000023,100.0
815,2018-06-03 23:00:00,-3.896484375,-3.876953125,20.100000000000023,100.0
816,2018-06-04 00:00:00,-2.3359375,-3.53515625,20.100000000000023,100.0
817,2018-06-04 01:00:00,-2.33984375,-2.64453125,19.933333333333337,100.0
818,2018-06-04 02:00:00,-3.35546875,-2.162109375,19.76666666666671,100.0
819,2018-06-04 03:00:00,-2.607421875,-2.208984375,19.600000000000023,100.0
820,2018-06-04 04:00:00,-2.484375,-2.98046875,19.350000000000023,100.0
821,2018-06-04 05:00:00,-4.07421875,-3.349609375,19.100000000000023,100.0
822,2018-06-04 06:00:00,-4.90625,0.3251953125,18.850000000000023,100.0
823,2018-06-04 07:00:00,-2.716796875,0.76318359375,19.433333333333337,98.8125
824,2018-06-04 08:00:00,-1.12890625,1.2353515625,20.01666666666671,100.0
825,2018-06-04 09:00:00,0.1959228515625,1.5263671875,20.600000000000023,99.625
826,2018-06-04 10:00:00,0.63427734375,1.1484375,20.850000000000023,99.3125
827,2018-06-04 11:00:00,0.22314453125,0.90625,21.100000000000023,87.875
828,2018-06-04 12:00:00,-1.9873046875,2.517578125,21.350000000000023,63.9375
829,2018-06-04 13:00:00,-1.4814453125,3.98828125,21.51666666666671,74.9375
830,2018-06-04 14:00:00,-0.3349609375,4.94140625,21.683333333333337,64.9375
831,2018-06-04 15:00:00,1.15234375,4.828125,21.850000000000023,51.53125
832,2018-06-04 16:00:00,2.765625,4.21484375,21.183333333333337,55.0625
833,2018-06-04 17:00:00,3.509765625,3.521484375,20.51666666666671,57.9375
834,2018-06-04 18:00:00,4.46875,2.662109375,19.850000000000023,100.0
835,2018-06-04 19:00:00,4.3515625,2.703125,19.683333333333337,0.2227783203125
836,2018-06-04 20:00:00,3.787109375,2.38671875,19.51666666666671,13.0859375
837,2018-06-04 21:00:00,3.203125,1.947265625,19.350000000000023,3.533203125
838,2018-06-04 22:00:00,2.935546875,1.912109375,19.26666666666671,23.5625
839,2018-06-04 23:00:00,2.44921875,1.6943359375,19.183333333333337,36.59375
840,2018-06-05 00:00:00,1.4111328125,1.169921875,19.100000000000023,46.9375
841,2018-06-05 01:00:00,0.4794921875,0.96728515625,18.933333333333337,64.8125
842,2018-06-05 02:00:00,-0.313720703125,0.97216796875,18.76666666666671,76.6875
843,2018-06-05 03:00:00,-0.94580078125,1.2041015625,18.600000000000023,78.4375
844,2018-06-05 04:00:00,-1.166015625,1.7734375,18.600000000000023,74.5625
845,2018-06-05 05:00:00,-0.9501953125,2.09765625,18.600000000000023,100.0
846,2018-06-05 06:00:00,-0.72998046875,1.431640625,18.600000000000023,100.0
847,2018-06-05 07:00:00,-1.2509765625,1.3544921875,19.350000000000023,64.5625
848,2018-06-05 08:00:00,-1.2158203125,2.158203125,20.100000000000023,61.4375
849,2018-06-05 09:00:00,-0.96630859375,2.529296875,20.850000000000023,68.875
850,2018-06-05 10:00:00,-0.56689453125,3.10546875,21.183333333333337,93.1875
851,2018-06-05 11:00:00,-0.358642578125,3.708984375,21.51666666666671,19.65625
852,2018-06-05 12:00:00,-0.30419921875,5.5859375,21.850000000000023,50.53125
853,2018-06-05 13:00:00,-0.7470703125,6.46484375,21.933333333333337,70.75
854,2018-06-05 14:00:00,-0.9169921875,7.10546875,22.01666666666671,11.6953125
855,2018-06-05 15:00:00,-0.775390625,7.75390625,22.100000000000023,44.75
856,2018-06-05 16:00:00,-0.2005615234375,7.78125,21.51666666666671,100.0
857,2018-06-05 17:00:00,-0.4912109375,6.11328125,20.933333333333337,63.59375
858,2018-06-05 18:00:00,-2.326171875,4.16796875,20.350000000000023,40.90625
859,2018-06-05 19:00:00,-3.15625,4.0546875,20.433333333333337,27.203125
860,2018-06-05 20:00:00,-2.951171875,4.4296875,20.51666666666671,32.28125
861,2018-06-05 21:00:00,-3.033203125,5.19140625,20.600000000000023,58.4375
862,2018-06-05 22:00:00,-3.587890625,5.23046875,20.600000000000023,1.8056640625
863,2018-06-05 23:00:00,-1.693359375,5.40625,20.600000000000023,81.9375
864,2018-06-06 00:00:00,-5.05859375,7.08984375,20.600000000000023,89.4375
865,2018-06-06 01:00:00,-3.880859375,7.1328125,20.350000000000023,94.5625
866,2018-06-06 02:00:00,-4.23828125,4.5546875,20.100000000000023,99.0
867,2018-06-06 03:00:00,-2.876953125,6.4375,19.850000000000023,91.75
868,2018-06-06 04:00:00,0.2666015625,5.04296875,19.51666666666671,55.28125
869,2018-06-06 05:00:00,0.767578125,3.603515625,19.183333333333337,69.5625
870,2018-06-06 06:00:00,-0.86865234375,2.298828125,18.850000000000023,75.75
871,2018-06-06 07:00:00,-0.77001953125,2.166015625,19.683333333333337,99.125
872,2018-06-06 08:00:00,-1.7470703125,2.703125,20.51666666666671,85.25
873,2018-06-06 09:00:00,-2.078125,3.123046875,21.350000000000023,86.125
874,2018-06-06 10:00:00,-2.20703125,3.5390625,21.51666666666671,69.25
875,2018-06-06 11:00:00,-2.0703125,4.171875,21.683333333333337,53.0
876,2018-06-06 12:00:00,-2.8359375,4.48828125,21.850000000000023,49.9375
877,2018-06-06 13:00:00,-2.078125,5.328125,22.100000000000023,54.84375
878,2018-06-06 14:00:00,-1.5029296875,6.15625,22.350000000000023,28.796875
879,2018-06-06 15:00:00,-0.49609375,6.61328125,22.600000000000023,18.46875
880,2018-06-06 16:00:00,0.2369384765625,5.59375,22.26666666666671,38.625
881,2018-06-06 17:00:00,0.7548828125,4.66015625,21.933333333333337,0.0
882,2018-06-06 18:00:00,1.5126953125,1.939453125,21.600000000000023,39.15625
883,2018-06-06 19:00:00,1.2080078125,1.6552734375,21.350000000000023,29.578125
884,2018-06-06 20:00:00,0.5224609375,0.8505859375,21.100000000000023,14.2265625
885,2018-06-06 21:00:00,-0.359619140625,0.490966796875,20.850000000000023,100.0
886,2018-06-06 22:00:00,-1.64453125,1.8525390625,20.51666666666671,100.0
887,2018-06-06 23:00:00,-2.41796875,3.4921875,20.183333333333337,100.0
888,2018-06-07 00:00:00,-2.69921875,4.84375,19.850000000000023,56.21875
889,2018-06-07 01:00:00,-1.8095703125,3.8984375,19.683333333333337,29.5625
890,2018-06-07 02:00:00,-2.09765625,3.20703125,19.51666666666671,24.46875
891,2018-06-07 03:00:00,-2.150390625,3.28125,19.350000000000023,65.5
892,2018-06-07 04:00:00,-2.080078125,2.419921875,19.26666666666671,100.0
893,2018-06-07 05:00:00,-2.744140625,1.6708984375,19.183333333333337,100.0
894,2018-06-07 06:00:00,-4.69140625,0.22021484375,19.100000000000023,100.0
895,2018-06-07 07:00:00,-4.53515625,0.425048828125,19.600000000000023,100.0
896,2018-06-07 08:00:00,-3.53125,1.3740234375,20.100000000000023,100.0
897,2018-06-07 09:00:00,-2.48828125,3.013671875,20.600000000000023,100.0
898,2018-06-07 10:00:00,-1.8583984375,4.31640625,20.350000000000023,100.0
899,2018-06-07 11:00:00,-0.69287109375,4.43359375,20.100000000000023,100.0
900,2018-06-07 12:00:00,-0.32421875,3.259765625,19.850000000000023,100.0
901,2018-06-07 13:00:00,-0.2418212890625,3.703125,19.76666666666671,100.0
902,2018-06-07 14:00:00,0.05828857421875,3.12109375,19.683333333333337,100.0
903,2018-06-07 15:00:00,0.46240234375,2.177734375,19.600000000000023,99.9375
904,2018-06-07 16:00:00,0.55517578125,-0.18603515625,19.350000000000023,100.0
905,2018-06-07 17:00:00,-0.484130859375,-2.197265625,19.100000000000023,100.0
906,2018-06-07 18:00:00,1.2333984375,-0.45263671875,18.850000000000023,100.0
907,2018-06-07 19:00:00,1.412109375,-0.6318359375,18.850000000000023,100.0
908,2018-06-07 20:00:00,1.970703125,-1.2255859375,18.850000000000023,100.0
909,2018-06-07 21:00:00,2.083984375,-2.240234375,18.850000000000023,100.0
910,2018-06-07 22:00:00,1.8515625,-3.6953125,18.683333333333337,97.5625
911,2018-06-07 23:00:00,1.7568359375,-4.48828125,18.51666666666671,100.0
912,2018-06-08 00:00:00,3.521484375,-2.5546875,18.350000000000023,87.1875
913,2018-06-08 01:00:00,3.341796875,-3.296875,18.26666666666671,91.6875
914,2018-06-08 02:00:00,3.140625,-3.81640625,18.183333333333337,94.5
915,2018-06-08 03:00:00,3.560546875,-3.841796875,18.100000000000023,81.8125
916,2018-06-08 04:00:00,3.1484375,-3.5390625,18.100000000000023,90.625
917,2018-06-08 05:00:00,2.123046875,-3.013671875,18.100000000000023,100.0
918,2018-06-08 06:00:00,2.17578125,-2.416015625,18.100000000000023,52.40625
919,2018-06-08 07:00:00,0.86669921875,-2.240234375,19.183333333333337,42.9375
920,2018-06-08 08:00:00,-0.28125,-1.5107421875,20.26666666666671,39.71875
921,2018-06-08 09:00:00,-0.27978515625,-0.724609375,21.350000000000023,51.21875
922,2018-06-08 10:00:00,0.775390625,0.38720703125,21.933333333333337,44.09375
923,2018-06-08 11:00:00,2.0,1.9697265625,22.51666666666671,69.8125
924,2018-06-08 12:00:00,3.83203125,2.931640625,23.100000000000023,55.9375
925,2018-06-08 13:00:00,4.5390625,3.123046875,23.183333333333337,29.84375
926,2018-06-08 14:00:00,5.46484375,3.640625,23.26666666666671,3.369140625
927,2018-06-08 15:00:00,4.890625,3.814453125,23.350000000000023,5.07421875
928,2018-06-08 16:00:00,5.078125,4.265625,22.51666666666671,0.63623046875
929,2018-06-08 17:00:00,4.92578125,4.20703125,21.683333333333337,100.0
930,2018-06-08 18:00:00,3.685546875,3.8984375,20.850000000000023,100.0
931,2018-06-08 19:00:00,2.890625,3.1875,20.683333333333337,100.0
932,2018-06-08 20:00:00,1.9716796875,2.7578125,20.51666666666671,68.0625
933,2018-06-08 21:00:00,1.0576171875,2.73828125,20.350000000000023,100.0
934,2018-06-08 22:00:00,0.40087890625,2.91796875,20.26666666666671,78.9375
935,2018-06-08 23:00:00,-0.1722412109375,2.7734375,20.183333333333337,36.65625
936,2018-06-09 00:00:00,-1.080078125,2.541015625,20.100000000000023,59.0625
937,2018-06-09 01:00:00,-1.259765625,2.248046875,20.01666666666671,100.0
938,2018-06-09 02:00:00,-1.5654296875,2.123046875,19.933333333333337,99.9375
939,2018-06-09 03:00:00,-1.42578125,2.294921875,19.850000000000023,16.359375
940,2018-06-09 04:00:00,-2.6328125,1.1923828125,19.850000000000023,93.0625
941,2018-06-09 05:00:00,-3.09765625,1.513671875,19.850000000000023,100.0
942,2018-06-09 06:00:00,-3.87890625,1.8232421875,19.850000000000023,81.0625
943,2018-06-09 07:00:00,-3.369140625,2.00390625,20.76666666666671,36.96875
944,2018-06-09 08:00:00,-2.85546875,2.818359375,21.683333333333337,100.0
945,2018-06-09 09:00:00,-2.64453125,2.76171875,22.600000000000023,100.0
946,2018-06-09 10:00:00,-2.615234375,3.28515625,22.76666666666671,58.5625
947,2018-06-09 11:00:00,-1.724609375,4.71875,22.933333333333337,99.625
948,2018-06-09 12:00:00,-1.568359375,5.07421875,23.100000000000023,2.779296875
949,2018-06-09 13:00:00,-1.6298828125,4.984375,23.350000000000023,3.05078125
950,2018-06-09 14:00:00,-2.041015625,5.80859375,23.600000000000023,3.3125
951,2018-06-09 15:00:00,-1.205078125,6.875,23.850000000000023,0.25634765625
952,2018-06-09 16:00:00,-1.359375,6.21484375,23.26666666666671,5.88671875
953,2018-06-09 17:00:00,-1.6806640625,6.87890625,22.683333333333337,81.625
954,2018-06-09 18:00:00,-1.46875,6.7578125,22.100000000000023,55.75
955,2018-06-09 19:00:00,-2.84765625,6.34375,21.933333333333337,99.8125
956,2018-06-09 20:00:00,-3.62109375,4.9453125,21.76666666666671,0.78125
957,2018-06-09 21:00:00,-4.25390625,3.73046875,21.600000000000023,2.634765625
958,2018-06-09 22:00:00,-4.0234375,3.724609375,21.51666666666671,73.75
959,2018-06-09 23:00:00,-3.671875,3.716796875,21.433333333333337,100.0
960,2018-06-10 00:00:00,-4.10546875,3.490234375,21.350000000000023,0.0
961,2018-06-10 01:00:00,-4.59765625,3.513671875,21.350000000000023,0.0
962,2018-06-10 02:00:00,-3.6484375,4.1171875,21.350000000000023,16.984375
963,2018-06-10 03:00:00,-4.1328125,3.931640625,21.350000000000023,100.0
964,2018-06-10 04:00:00,-4.91796875,4.22265625,21.350000000000023,94.4375
965,2018-06-10 05:00:00,-6.1484375,3.880859375,21.350000000000023,100.0
966,2018-06-10 06:00:00,-5.546875,2.8984375,21.350000000000023,54.84375
967,2018-06-10 07:00:00,-5.92578125,1.369140625,22.26666666666671,45.125
968,2018-06-10 08:00:00,-6.78515625,-0.69873046875,23.183333333333337,39.96875
969,2018-06-10 09:00:00,-3.09765625,-0.268798828125,24.100000000000023,100.0
970,2018-06-10 10:00:00,-2.072265625,0.76318359375,24.683333333333337,100.0
971,2018-06-10 11:00:00,0.5869140625,5.51171875,25.26666666666671,100.0
972,2018-06-10 12:00:00,-1.5869140625,7.30859375,25.850000000000023,24.40625
973,2018-06-10 13:00:00,-1.5234375,7.8984375,25.51666666666671,100.0
974,2018-06-10 14:00:00,-1.5673828125,7.91015625,25.183333333333337,97.6875
975,2018-06-10 15:00:00,-1.244140625,8.203125,24.850000000000023,100.0
976,2018-06-10 16:00:00,-1.1455078125,7.765625,24.350000000000023,100.0
977,2018-06-10 17:00:00,-1.3935546875,5.77734375,23.850000000000023,100.0
978,2018-06-10 18:00:00,-0.055908203125,1.7646484375,23.350000000000023,100.0
979,2018-06-10 19:00:00,-0.6142578125,-0.160400390625,23.51666666666671,100.0
980,2018-06-10 20:00:00,-0.52587890625,1.638671875,23.683333333333337,100.0
981,2018-06-10 21:00:00,-1.4736328125,-0.168701171875,23.850000000000023,100.0
982,2018-06-10 22:00:00,-2.6015625,1.01171875,24.01666666666671,100.0
983,2018-06-10 23:00:00,-7.15625,-3.79296875,24.183333333333337,100.0
984,2018-06-11 00:00:00,-7.671875,-0.0128021240234375,24.350000000000023,95.0625
985,2018-06-11 01:00:00,-6.9609375,0.220703125,23.933333333333337,100.0
986,2018-06-11 02:00:00,5.25,5.37890625,23.51666666666671,100.0
987,2018-06-11 03:00:00,4.0234375,-1.3154296875,23.100000000000023,100.0
988,2018-06-11 04:00:00,-0.00859832763671875,-3.392578125,22.51666666666671,100.0
989,2018-06-11 05:00:00,-2.384765625,-7.65625,21.933333333333337,100.0
990,2018-06-11 06:00:00,-10.4609375,-1.6767578125,21.350000000000023,100.0
991,2018-06-11 07:00:00,-10.515625,-1.2666015625,21.350000000000023,100.0
992,2018-06-11 08:00:00,-10.5625,-3.15234375,21.350000000000023,86.5
993,2018-06-11 09:00:00,-2.072265625,2.609375,21.350000000000023,79.125
994,2018-06-11 10:00:00,1.1279296875,3.14453125,21.183333333333337,75.1875
995,2018-06-11 11:00:00,1.7861328125,3.181640625,21.01666666666671,93.3125
996,2018-06-11 12:00:00,0.5322265625,2.40234375,20.850000000000023,100.0
997,2018-06-11 13:00:00,1.0166015625,1.6328125,20.850000000000023,99.5
998,2018-06-11 14:00:00,0.642578125,1.7587890625,20.850000000000023,100.0
999,2018-06-11 15:00:00,-2.015625,2.970703125,20.850000000000023,98.3125
1000,2018-06-11 16:00:00,-4.26953125,3.30859375,20.933333333333337,97.5625
1001,2018-06-11 17:00:00,-4.05859375,4.7109375,21.01666666666671,99.875
1002,2018-06-11 18:00:00,-1.9345703125,-0.47021484375,21.100000000000023,91.4375
1003,2018-06-11 19:00:00,-1.3974609375,0.417236328125,20.850000000000023,69.0
