,timestamp,air_temperature,dew_temperature,sea_level_pressure,wind_direction,wind_speed
2503,2016-04-15 00:00:00,9.6,8.8,1005.0,70.0,1.0
2504,2016-04-15 01:00:00,9.3,8.5,1004.5,70.0,1.0
2505,2016-04-15 02:00:00,9.3,8.7,1004.0,50.0,1.0
2506,2016-04-15 03:00:00,9.0,8.2,1003.5,120.0,1.0
2507,2016-04-15 04:00:00,8.9,8.6,1002.5,110.0,1.0
2508,2016-04-15 05:00:00,9.0,8.6,1002.5,110.0,1.5
2509,2016-04-15 06:00:00,9.2,9.0,1002.5,360.0,1.0
2510,2016-04-15 07:00:00,9.5,8.9,1002.0,10.0,1.0
2511,2016-04-15 08:00:00,10.3,9.2,1002.0,310.0,1.0
2512,2016-04-15 09:00:00,11.4,9.9,1002.0,230.0,2.6
2513,2016-04-15 10:00:00,13.2,9.2,1001.0,260.0,1.0
2514,2016-04-15 11:00:00,11.1,9.3,1001.0,280.0,1.5
2515,2016-04-15 12:00:00,10.5,9.4,1000.5,170.0,2.6
2516,2016-04-15 13:00:00,10.6,10.0,1000.0,230.0,3.1
2517,2016-04-15 14:00:00,10.6,10.0,999.5,220.0,2.6
2518,2016-04-15 15:00:00,11.0,9.9,998.5,180.0,4.1
2519,2016-04-15 16:00:00,9.7,8.9,997.5,20.0,4.6
2520,2016-04-15 17:00:00,9.2,8.8,997.5,30.0,2.6
2521,2016-04-15 18:00:00,9.8,9.4,997.0,360.0,3.1
2522,2016-04-15 19:00:00,9.6,8.8,997.5,340.0,2.1
2523,2016-04-15 20:00:00,9.3,8.7,998.5,310.0,3.6
2524,2016-04-15 21:00:00,8.8,8.2,999.0,300.0,2.6
2525,2016-04-15 22:00:00,8.6,8.0,999.5,270.0,2.6
2526,2016-04-15 23:00:00,8.4,8.1,999.5,250.0,4.6
2527,2016-04-16 00:00:00,7.5,6.2,999.5,300.0,5.1
2528,2016-04-16 01:00:00,6.8,5.6,999.5,320.0,3.6
2529,2016-04-16 02:00:00,6.2,4.7,1000.0,300.0,4.1
2530,2016-04-16 03:00:00,5.7,4.0,1000.0,310.0,3.6
2531,2016-04-16 04:00:00,5.2,3.6,1000.0,300.0,2.6
2532,2016-04-16 05:00:00,5.0,3.8,1000.5,300.0,2.1
2533,2016-04-16 06:00:00,5.2,3.5,1001.5,290.0,2.6
2534,2016-04-16 07:00:00,5.5,3.6,1002.0,280.0,3.6
2535,2016-04-16 08:00:00,5.9,4.7,1002.5,290.0,2.6
2536,2016-04-16 09:00:00,5.8,2.7,1003.0,350.0,3.6
2537,2016-04-16 10:00:00,5.4,3.2,1004.0,340.0,3.6
2538,2016-04-16 11:00:00,5.9,3.9,1004.5,330.0,4.1
2539,2016-04-16 12:00:00,6.1,2.9,1005.0,340.0,4.1
2540,2016-04-16 13:00:00,6.2,2.5,1006.0,350.0,3.6
2541,2016-04-16 14:00:00,6.9,2.0,1006.5,330.0,4.6
2542,2016-04-16 15:00:00,6.4,3.0,1006.5,310.0,3.1
2543,2016-04-16 16:00:00,8.0,-0.4,1006.5,340.0,3.1
2544,2016-04-16 17:00:00,9.1,-1.3,1007.0,340.0,2.6
2545,2016-04-16 18:00:00,8.8,-1.7,1007.0,330.0,3.6
2546,2016-04-16 19:00:00,6.8,1.9,1008.0,350.0,2.6
2547,2016-04-16 20:00:00,5.8,2.0,1009.0,320.0,1.5
2548,2016-04-16 21:00:00,5.1,1.9,1009.5,360.0,1.0
2549,2016-04-16 22:00:00,3.9,1.9,1010.5,330.0,1.5
2550,2016-04-16 23:00:00,4.1,1.7,1011.0,350.0,3.1
2551,2016-04-17 00:00:00,2.8,1.3,1011.0,310.0,1.0
2552,2016-04-17 01:00:00,2.6,1.6,1011.5,290.0,2.1
2553,2016-04-17 02:00:00,1.8,0.6,1012.0,300.0,1.5
2554,2016-04-17 03:00:00,1.4,0.6,1012.5,310.0,1.0
2555,2016-04-17 04:00:00,1.0,0.3,1012.5,310.0,1.0
2556,2016-04-17 05:00:00,0.6,-0.1,1013.0,270.0,1.5
2557,2016-04-17 06:00:00,1.6,1.1,1014.0,270.0,1.5
2558,2016-04-17 07:00:00,3.0,1.5,1014.5,280.0,1.5
2559,2016-04-17 08:00:00,5.6,2.4,1015.0,300.0,1.0
2560,2016-04-17 09:00:00,7.1,1.0,1015.5,300.0,2.6
2561,2016-04-17 10:00:00,8.2,-1.1,1016.0,310.0,3.1
2562,2016-04-17 11:00:00,9.3,-0.6,1016.5,320.0,3.1
2563,2016-04-17 12:00:00,9.9,-0.5,1017.0,350.0,3.6
2564,2016-04-17 13:00:00,10.1,-0.7,1017.0,340.0,4.1
2565,2016-04-17 14:00:00,11.3,0.2,1017.5,300.0,2.6
2566,2016-04-17 15:00:00,10.4,-2.8,1017.5,330.0,2.6
2567,2016-04-17 16:00:00,11.3,-1.6,1017.5,270.0,2.6
2568,2016-04-17 17:00:00,11.3,-2.7,1017.5,270.0,2.1
2569,2016-04-17 18:00:00,11.5,-3.6,1018.0,290.0,3.1
2570,2016-04-17 19:00:00,9.8,-1.4,1018.5,300.0,2.1
2571,2016-04-17 20:00:00,8.9,-1.8,1019.0,290.0,1.0
2572,2016-04-17 21:00:00,8.6,-1.5,1019.5,270.0,1.5
2573,2016-04-17 22:00:00,7.1,-0.5,1020.0,210.0,2.1
2574,2016-04-17 23:00:00,5.7,0.4,1020.5,250.0,2.1
2575,2016-04-18 00:00:00,5.4,0.5,1020.5,210.0,2.6
2576,2016-04-18 01:00:00,3.4,-0.4,1020.5,260.0,3.1
2577,2016-04-18 02:00:00,3.6,0.5,1020.5,260.0,2.1
2578,2016-04-18 03:00:00,3.9,1.8,1021.0,240.0,3.1
2579,2016-04-18 04:00:00,3.0,1.2,1020.5,250.0,2.6
2580,2016-04-18 05:00:00,3.0,1.0,1021.0,250.0,3.1
2581,2016-04-18 06:00:00,4.8,2.4,1021.5,270.0,2.6
2582,2016-04-18 07:00:00,6.1,3.2,1021.5,240.0,3.6
2583,2016-04-18 08:00:00,7.8,2.5,1021.5,270.0,4.1
2584,2016-04-18 09:00:00,10.0,3.3,1022.0,270.0,5.7
2585,2016-04-18 10:00:00,10.0,2.8,1022.0,270.0,7.2
2586,2016-04-18 11:00:00,9.8,3.2,1022.5,270.0,6.7
2587,2016-04-18 12:00:00,10.6,4.0,1022.5,260.0,6.7
2588,2016-04-18 13:00:00,10.9,2.9,1022.5,260.0,6.2
2589,2016-04-18 14:00:00,12.0,3.3,1022.5,260.0,6.2
2590,2016-04-18 15:00:00,11.5,3.4,1022.5,260.0,7.2
2591,2016-04-18 16:00:00,12.1,3.9,1022.0,250.0,6.7
2592,2016-04-18 17:00:00,11.7,3.9,1022.5,250.0,6.2
2593,2016-04-18 18:00:00,11.5,3.9,1023.0,260.0,5.1
2594,2016-04-18 19:00:00,11.1,4.3,1023.5,260.0,5.1
2595,2016-04-18 20:00:00,10.9,4.4,1024.0,250.0,3.6
2596,2016-04-18 21:00:00,10.7,5.2,1024.0,270.0,3.1
2597,2016-04-18 22:00:00,10.3,5.5,1025.0,260.0,5.7
2598,2016-04-18 23:00:00,9.7,5.6,1025.0,270.0,3.6
2599,2016-04-19 00:00:00,9.2,5.9,1026.0,260.0,4.1
2600,2016-04-19 01:00:00,9.1,6.0,1026.0,270.0,3.6
2601,2016-04-19 02:00:00,8.9,6.1,1026.0,260.0,3.6
2602,2016-04-19 03:00:00,8.9,6.2,1026.0,280.0,2.6
2603,2016-04-19 04:00:00,9.1,6.2,1026.0,290.0,2.1
2604,2016-04-19 05:00:00,9.0,6.3,1026.0,300.0,2.1
2605,2016-04-19 06:00:00,9.0,6.5,1027.0,320.0,1.0
2606,2016-04-19 07:00:00,9.7,6.4,1028.0,320.0,2.1
2607,2016-04-19 08:00:00,10.6,6.2,1028.0,10.0,2.1
2608,2016-04-19 09:00:00,12.3,3.2,1028.0,30.0,2.6
2609,2016-04-19 10:00:00,12.2,1.9,1028.0,360.0,3.6
2610,2016-04-19 11:00:00,12.9,2.1,1029.0,10.0,3.6
2611,2016-04-19 12:00:00,13.5,2.6,1029.0,270.0,1.5
2612,2016-04-19 13:00:00,14.2,2.2,1029.0,360.0,2.1
2613,2016-04-19 14:00:00,15.0,1.5,1029.0,20.0,3.6
2614,2016-04-19 15:00:00,15.0,1.9,1028.0,30.0,2.6
2615,2016-04-19 16:00:00,15.0,0.9,1028.0,360.0,2.6
2616,2016-04-19 17:00:00,15.1,1.6,1028.0,70.0,3.1
2617,2016-04-19 18:00:00,14.4,1.5,1028.0,60.0,3.6
2618,2016-04-19 19:00:00,13.3,1.7,1029.0,60.0,3.1
2619,2016-04-19 20:00:00,10.5,3.5,1030.0,90.0,5.1
2620,2016-04-19 21:00:00,9.4,4.7,1030.0,80.0,5.7
2621,2016-04-19 22:00:00,8.3,5.7,1031.0,90.0,6.2
2622,2016-04-19 23:00:00,7.6,5.1,1031.0,90.0,4.1
2623,2016-04-20 00:00:00,7.5,4.1,1031.0,70.0,3.1
2624,2016-04-20 01:00:00,6.8,4.3,1031.0,60.0,2.6
2625,2016-04-20 02:00:00,6.2,4.4,1031.0,60.0,3.6
2626,2016-04-20 03:00:00,5.6,4.1,1031.0,60.0,2.6
2627,2016-04-20 04:00:00,5.0,3.8,1031.0,50.0,1.5
2628,2016-04-20 05:00:00,4.6,3.7,1031.0,50.0,2.6
2629,2016-04-20 06:00:00,5.4,4.2,1031.0,50.0,2.6
2630,2016-04-20 07:00:00,7.3,5.0,1031.0,60.0,2.6
2631,2016-04-20 08:00:00,9.0,4.4,1031.0,80.0,6.2
2632,2016-04-20 09:00:00,10.3,4.6,1031.0,90.0,6.7
2633,2016-04-20 10:00:00,11.7,3.4,1031.0,70.0,5.1
2634,2016-04-20 11:00:00,12.9,4.2,1030.0,80.0,5.7
2635,2016-04-20 12:00:00,13.5,3.8,1030.0,90.0,6.2
2636,2016-04-20 13:00:00,14.3,4.3,1030.0,80.0,6.2
2637,2016-04-20 14:00:00,14.0,3.3,1029.0,100.0,6.7
2638,2016-04-20 15:00:00,14.2,3.3,1029.0,100.0,6.2
2639,2016-04-20 16:00:00,14.5,3.5,1028.0,90.0,6.2
2640,2016-04-20 17:00:00,13.5,2.1,1027.0,60.0,5.7
2641,2016-04-20 18:00:00,11.9,2.3,1027.0,80.0,7.2
2642,2016-04-20 19:00:00,10.4,1.0,1028.0,70.0,5.1
2643,2016-04-20 20:00:00,9.4,2.0,1027.0,60.0,5.7
2644,2016-04-20 21:00:00,8.3,3.6,1028.0,70.0,5.1
2645,2016-04-20 22:00:00,7.8,3.9,1028.0,60.0,5.7
2646,2016-04-20 23:00:00,7.2,4.1,1027.0,50.0,3.6
2647,2016-04-21 00:00:00,6.9,4.6,1027.0,60.0,4.1
2648,2016-04-21 01:00:00,6.6,4.9,1027.0,50.0,3.1
2649,2016-04-21 02:00:00,6.3,5.0,1026.0,50.0,3.6
2650,2016-04-21 03:00:00,6.0,4.9,1026.0,40.0,3.1
2651,2016-04-21 04:00:00,6.2,5.4,1025.0,50.0,3.6
2652,2016-04-21 05:00:00,6.8,6.0,1024.0,60.0,3.6
2653,2016-04-21 06:00:00,7.6,6.5,1024.0,60.0,5.1
2654,2016-04-21 07:00:00,8.4,6.6,1024.0,60.0,5.1
2655,2016-04-21 08:00:00,9.1,6.6,1024.0,60.0,4.1
2656,2016-04-21 09:00:00,10.6,7.1,1024.0,70.0,3.6
2657,2016-04-21 10:00:00,12.4,7.1,1024.0,80.0,5.7
2658,2016-04-21 11:00:00,14.7,6.3,1024.0,70.0,5.7
2659,2016-04-21 12:00:00,14.9,4.3,1023.5,90.0,7.2
2660,2016-04-21 13:00:00,15.3,5.1,1023.0,90.0,6.7
2661,2016-04-21 14:00:00,16.6,4.5,1022.5,70.0,5.1
2662,2016-04-21 15:00:00,16.1,2.8,1022.0,70.0,5.7
2663,2016-04-21 16:00:00,15.6,3.5,1022.0,70.0,4.6
2664,2016-04-21 17:00:00,14.9,3.7,1021.5,60.0,4.1
2665,2016-04-21 18:00:00,14.1,1.9,1021.5,60.0,4.6
2666,2016-04-21 19:00:00,13.2,2.3,1022.0,60.0,4.1
2667,2016-04-21 20:00:00,11.9,1.9,1022.5,60.0,4.6
2668,2016-04-21 21:00:00,10.9,0.2,1023.5,60.0,3.1
2669,2016-04-21 22:00:00,10.1,0.9,1023.5,50.0,3.6
2670,2016-04-21 23:00:00,9.6,2.8,1023.5,60.0,4.1
2671,2016-04-22 00:00:00,9.2,3.2,1023.5,50.0,4.1
2672,2016-04-22 01:00:00,8.9,2.9,1023.0,60.0,5.1
2673,2016-04-22 02:00:00,8.7,2.7,1022.5,60.0,4.1
2674,2016-04-22 03:00:00,8.7,2.0,1022.5,60.0,4.1
2675,2016-04-22 04:00:00,8.5,1.7,1022.5,50.0,4.1
2676,2016-04-22 05:00:00,8.3,2.1,1022.5,50.0,4.1
2677,2016-04-22 06:00:00,8.3,2.5,1022.5,50.0,4.6
2678,2016-04-22 07:00:00,8.3,2.9,1022.5,60.0,5.7
2679,2016-04-22 08:00:00,8.6,4.9,1022.5,50.0,4.6
2680,2016-04-22 09:00:00,9.5,5.4,1022.0,60.0,4.6
2681,2016-04-22 10:00:00,9.7,5.3,1022.0,70.0,4.1
2682,2016-04-22 11:00:00,10.4,5.5,1022.0,70.0,4.6
2683,2016-04-22 12:00:00,11.0,5.9,1021.5,60.0,4.6
2684,2016-04-22 13:00:00,10.9,6.8,1021.0,60.0,4.6
2685,2016-04-22 14:00:00,10.9,8.3,1020.5,60.0,4.1
2686,2016-04-22 15:00:00,10.2,8.1,1020.0,100.0,4.1
2687,2016-04-22 16:00:00,9.8,8.1,1019.5,70.0,4.1
2688,2016-04-22 17:00:00,8.8,8.1,1019.5,60.0,4.1
2689,2016-04-22 18:00:00,8.2,7.3,1019.5,50.0,4.1
2690,2016-04-22 19:00:00,7.7,7.0,1019.5,60.0,4.1
2691,2016-04-22 20:00:00,7.2,6.3,1020.0,50.0,4.1
2692,2016-04-22 21:00:00,6.6,5.7,1020.5,60.0,4.1
2693,2016-04-22 22:00:00,6.0,4.8,1020.5,60.0,3.1
2694,2016-04-22 23:00:00,6.0,5.4,1020.5,30.0,2.1
2695,2016-04-23 00:00:00,5.8,4.6,1020.5,40.0,3.1
2696,2016-04-23 01:00:00,5.6,4.5,1020.5,350.0,2.1
2697,2016-04-23 02:00:00,5.2,4.0,1020.0,10.0,2.6
2698,2016-04-23 03:00:00,4.6,3.4,1020.0,10.0,3.1
2699,2016-04-23 04:00:00,4.0,3.1,1020.0,10.0,2.6
2700,2016-04-23 05:00:00,3.8,2.8,1020.0,360.0,3.1
2701,2016-04-23 06:00:00,4.1,2.8,1020.0,10.0,3.1
2702,2016-04-23 07:00:00,5.1,3.1,1020.5,10.0,4.1
2703,2016-04-23 08:00:00,6.4,3.4,1020.5,10.0,4.1
2704,2016-04-23 09:00:00,6.7,2.7,1020.5,10.0,5.7
2705,2016-04-23 10:00:00,8.2,1.6,1021.0,10.0,5.7
2706,2016-04-23 11:00:00,8.3,0.9,1021.0,10.0,4.6
2707,2016-04-23 12:00:00,9.8,0.0,1021.0,360.0,5.1
2708,2016-04-23 13:00:00,9.9,-2.0,1021.0,10.0,5.1
2709,2016-04-23 14:00:00,10.0,-1.8,1021.0,360.0,4.1
2710,2016-04-23 15:00:00,10.3,0.3,1021.0,40.0,4.6
2711,2016-04-23 16:00:00,9.8,-1.9,1020.5,20.0,2.1
2712,2016-04-23 17:00:00,10.0,-1.0,1021.0,30.0,3.1
2713,2016-04-23 18:00:00,9.7,-2.1,1021.0,10.0,2.6
2714,2016-04-23 19:00:00,9.5,-2.5,1021.0,350.0,3.1
2715,2016-04-23 20:00:00,8.5,-1.9,1021.0,330.0,1.5
2716,2016-04-23 21:00:00,7.3,-1.5,1021.0,320.0,1.5
2717,2016-04-23 22:00:00,7.8,-1.1,1021.0,280.0,2.1
2718,2016-04-23 23:00:00,6.2,-0.1,1021.0,300.0,1.5
2719,2016-04-24 00:00:00,6.0,0.8,1020.5,320.0,1.5
2720,2016-04-24 01:00:00,6.3,0.9,1020.5,290.0,2.1
2721,2016-04-24 02:00:00,6.2,1.5,1020.0,310.0,2.6
2722,2016-04-24 03:00:00,5.8,2.0,1020.0,330.0,1.5
2723,2016-04-24 04:00:00,5.8,2.1,1019.5,330.0,1.5
2724,2016-04-24 05:00:00,5.3,2.6,1019.5,30.0,3.1
2725,2016-04-24 06:00:00,3.6,2.1,1020.5,20.0,3.6
2726,2016-04-24 07:00:00,3.3,1.8,1021.0,10.0,3.6
2727,2016-04-24 08:00:00,4.6,2.0,1021.0,360.0,2.6
2728,2016-04-24 09:00:00,7.0,0.7,1021.0,350.0,4.1
2729,2016-04-24 10:00:00,8.2,-0.7,1021.0,350.0,5.1
2730,2016-04-24 11:00:00,8.6,-1.8,1021.0,350.0,5.7
2731,2016-04-24 12:00:00,8.8,-2.4,1020.5,350.0,4.1
2732,2016-04-24 13:00:00,9.8,-1.8,1020.5,330.0,4.1
2733,2016-04-24 14:00:00,9.8,-1.9,1020.5,360.0,4.1
2734,2016-04-24 15:00:00,9.5,-2.2,1020.5,340.0,4.1
2735,2016-04-24 16:00:00,9.3,-0.2,1020.0,340.0,3.1
2736,2016-04-24 17:00:00,9.5,1.1,1019.5,300.0,3.1
2737,2016-04-24 18:00:00,9.0,2.8,1020.0,320.0,2.1
2738,2016-04-24 19:00:00,8.5,3.5,1019.5,300.0,3.1
2739,2016-04-24 20:00:00,8.1,4.5,1019.5,290.0,3.1
2740,2016-04-24 21:00:00,7.7,5.0,1019.5,280.0,2.1
2741,2016-04-24 22:00:00,7.5,5.0,1019.0,280.0,2.6
2742,2016-04-24 23:00:00,6.8,4.6,1018.5,270.0,2.1
2743,2016-04-25 00:00:00,6.4,4.6,1018.0,270.0,2.6
2744,2016-04-25 01:00:00,5.7,4.3,1017.0,270.0,3.1
2745,2016-04-25 02:00:00,5.8,4.1,1016.5,270.0,3.1
2746,2016-04-25 03:00:00,5.7,4.0,1016.0,270.0,3.6
2747,2016-04-25 04:00:00,5.9,3.6,1015.0,270.0,3.1
2748,2016-04-25 05:00:00,6.4,3.3,1014.0,260.0,4.1
2749,2016-04-25 06:00:00,6.8,4.2,1013.0,260.0,5.1
2750,2016-04-25 07:00:00,7.2,5.2,1012.5,260.0,4.6
2751,2016-04-25 08:00:00,8.4,6.0,1011.5,260.0,5.7
2752,2016-04-25 09:00:00,9.8,4.9,1010.5,280.0,5.7
2753,2016-04-25 10:00:00,10.3,4.5,1010.0,300.0,5.7
2754,2016-04-25 11:00:00,10.7,3.7,1009.5,280.0,6.7
2755,2016-04-25 12:00:00,11.1,3.7,1008.5,280.0,5.1
2756,2016-04-25 13:00:00,10.4,5.3,1008.0,290.0,4.6
2757,2016-04-25 14:00:00,11.0,4.8,1007.5,290.0,5.1
2758,2016-04-25 15:00:00,9.1,5.6,1007.5,330.0,5.7
2759,2016-04-25 16:00:00,11.4,6.0,1006.5,280.0,6.2
2760,2016-04-25 17:00:00,11.8,2.2,1006.0,330.0,5.7
2761,2016-04-25 18:00:00,7.4,3.8,1007.5,30.0,5.1
2762,2016-04-25 19:00:00,6.2,3.0,1008.5,20.0,4.6
2763,2016-04-25 20:00:00,4.4,2.9,1009.0,30.0,3.1
2764,2016-04-25 21:00:00,3.9,2.3,1009.0,360.0,1.5
2765,2016-04-25 22:00:00,4.1,2.7,1009.0,330.0,1.5
2766,2016-04-25 23:00:00,4.2,2.9,1008.5,260.0,3.6
2767,2016-04-26 00:00:00,3.9,1.9,1008.5,270.0,3.6
2768,2016-04-26 01:00:00,4.3,1.6,1008.0,280.0,4.6
2769,2016-04-26 02:00:00,3.7,1.4,1008.0,290.0,4.1
2770,2016-04-26 03:00:00,3.0,0.9,1008.0,290.0,3.6
2771,2016-04-26 04:00:00,2.7,-0.6,1007.5,290.0,3.1
2772,2016-04-26 05:00:00,2.8,-1.4,1007.5,290.0,3.6
2773,2016-04-26 06:00:00,3.1,-1.4,1007.5,290.0,4.1
2774,2016-04-26 07:00:00,4.5,-1.9,1008.0,320.0,4.6
2775,2016-04-26 08:00:00,5.8,-1.3,1008.0,320.0,4.6
2776,2016-04-26 09:00:00,6.7,-1.0,1008.0,310.0,5.1
2777,2016-04-26 10:00:00,7.0,-2.1,1008.0,320.0,5.7
2778,2016-04-26 11:00:00,8.7,-1.3,1008.0,320.0,6.2
2779,2016-04-26 12:00:00,8.4,-2.6,1008.0,320.0,5.7
2780,2016-04-26 13:00:00,10.3,-2.2,1007.5,310.0,5.7
2781,2016-04-26 14:00:00,10.2,-3.0,1007.5,330.0,4.1
2782,2016-04-26 15:00:00,8.4,1.1,1007.5,10.0,3.6
2783,2016-04-26 16:00:00,7.8,-3.0,1008.0,300.0,6.2
2784,2016-04-26 17:00:00,8.9,-3.2,1008.0,300.0,6.7
2785,2016-04-26 18:00:00,7.2,-0.5,1009.0,350.0,5.7
2786,2016-04-26 19:00:00,5.5,-0.2,1009.5,300.0,4.6
2787,2016-04-26 20:00:00,4.7,0.7,1010.0,300.0,3.6
2788,2016-04-26 21:00:00,4.1,0.0,1010.0,300.0,4.1
2789,2016-04-26 22:00:00,3.5,0.8,1010.5,300.0,4.1
2790,2016-04-26 23:00:00,3.4,0.8,1010.5,300.0,4.1
2791,2016-04-27 00:00:00,3.1,0.7,1010.5,310.0,4.1
2792,2016-04-27 01:00:00,2.8,0.7,1011.0,310.0,3.6
2793,2016-04-27 02:00:00,2.2,0.4,1011.0,300.0,3.1
2794,2016-04-27 03:00:00,2.2,0.5,1011.5,290.0,3.1
2795,2016-04-27 04:00:00,1.9,0.3,1011.5,290.0,2.6
2796,2016-04-27 05:00:00,1.9,0.4,1012.0,280.0,3.6
2797,2016-04-27 06:00:00,2.3,0.4,1012.0,290.0,3.6
2798,2016-04-27 07:00:00,3.9,0.8,1012.5,300.0,3.6
2799,2016-04-27 08:00:00,5.7,0.7,1012.5,330.0,3.1
2800,2016-04-27 09:00:00,7.5,0.5,1012.5,330.0,2.6
2801,2016-04-27 10:00:00,8.4,-1.9,1012.5,360.0,3.1
2802,2016-04-27 11:00:00,8.9,-2.5,1012.5,340.0,3.1
2803,2016-04-27 12:00:00,9.4,-3.1,1012.5,340.0,1.5
2804,2016-04-27 13:00:00,10.6,-4.4,1012.5,340.0,2.6
2805,2016-04-27 14:00:00,9.1,-3.0,1012.5,180.0,2.1
2806,2016-04-27 15:00:00,10.4,-3.0,1012.0,300.0,2.6
2807,2016-04-27 16:00:00,10.9,-5.8,1012.0,220.0,1.0
2808,2016-04-27 17:00:00,7.6,1.9,1012.5,320.0,6.7
2809,2016-04-27 18:00:00,9.3,-1.1,1012.5,310.0,2.1
2810,2016-04-27 19:00:00,8.2,-0.6,1012.5,320.0,2.6
2811,2016-04-27 20:00:00,6.7,-0.1,1013.5,300.0,5.1
2812,2016-04-27 21:00:00,5.9,1.0,1014.0,300.0,3.6
2813,2016-04-27 22:00:00,5.2,2.0,1014.0,340.0,3.1
2814,2016-04-27 23:00:00,4.5,1.6,1014.0,10.0,1.5
2815,2016-04-28 00:00:00,3.6,1.8,1014.5,300.0,2.1
2816,2016-04-28 01:00:00,2.8,1.7,1014.5,320.0,1.0
2817,2016-04-28 02:00:00,2.0,1.3,1014.5,320.0,1.0
2818,2016-04-28 03:00:00,1.8,1.1,1014.5,280.0,1.5
2819,2016-04-28 04:00:00,0.9,0.4,1014.5,250.0,2.1
2820,2016-04-28 05:00:00,0.1,-0.3,1015.0,250.0,2.6
2821,2016-04-28 06:00:00,1.7,1.0,1015.0,280.0,2.1
2822,2016-04-28 07:00:00,3.5,1.6,1015.5,250.0,3.1
2823,2016-04-28 08:00:00,5.5,1.7,1015.5,230.0,2.6
2824,2016-04-28 09:00:00,7.5,-1.5,1015.0,270.0,3.6
2825,2016-04-28 10:00:00,8.5,-4.6,1015.0,260.0,4.6
2826,2016-04-28 11:00:00,9.9,-2.9,1014.5,260.0,5.1
2827,2016-04-28 12:00:00,10.3,-2.4,1014.0,260.0,6.7
2828,2016-04-28 13:00:00,11.5,-2.3,1013.5,220.0,5.7
2829,2016-04-28 14:00:00,11.8,-1.5,1012.5,220.0,7.2
2830,2016-04-28 15:00:00,10.5,0.7,1012.5,220.0,8.2
2831,2016-04-28 16:00:00,10.3,1.6,1012.0,210.0,7.7
2832,2016-04-28 17:00:00,11.0,3.0,1011.5,210.0,8.2
2833,2016-04-28 18:00:00,10.1,2.5,1011.0,210.0,8.8
2834,2016-04-28 19:00:00,9.6,3.0,1010.0,220.0,8.2
2835,2016-04-28 20:00:00,9.2,4.3,1010.0,220.0,8.2
2836,2016-04-28 21:00:00,8.3,6.3,1009.5,220.0,7.2
2837,2016-04-28 22:00:00,8.5,6.1,1009.0,220.0,6.7
2838,2016-04-28 23:00:00,7.4,6.0,1009.0,240.0,8.2
2839,2016-04-29 00:00:00,7.2,5.7,1009.0,250.0,5.7
2840,2016-04-29 01:00:00,6.4,4.4,1009.0,240.0,5.7
2841,2016-04-29 02:00:00,6.2,4.3,1009.0,250.0,6.2
2842,2016-04-29 03:00:00,5.6,2.4,1009.0,250.0,6.2
2843,2016-04-29 04:00:00,5.0,1.7,1009.0,240.0,5.7
2844,2016-04-29 05:00:00,4.9,0.8,1009.5,230.0,5.7
2845,2016-04-29 06:00:00,5.5,0.1,1009.5,240.0,6.2
2846,2016-04-29 07:00:00,6.1,1.1,1010.0,230.0,6.2
2847,2016-04-29 08:00:00,6.8,1.8,1010.0,240.0,8.8
2848,2016-04-29 09:00:00,8.6,1.6,1010.0,260.0,7.7
2849,2016-04-29 10:00:00,9.6,0.4,1010.0,260.0,8.2
2850,2016-04-29 11:00:00,8.8,5.0,1010.0,260.0,7.7
2851,2016-04-29 12:00:00,9.5,1.2,1010.0,240.0,8.7
2852,2016-04-29 13:00:00,9.3,3.3,1010.0,280.0,5.7
2853,2016-04-29 14:00:00,11.2,-0.1,1010.0,240.0,8.8
2854,2016-04-29 15:00:00,9.4,1.4,1011.0,300.0,5.1
2855,2016-04-29 16:00:00,9.9,0.7,1011.0,290.0,7.2
2856,2016-04-29 17:00:00,10.0,0.3,1011.5,270.0,6.7
2857,2016-04-29 18:00:00,9.4,2.1,1012.0,270.0,6.7
2858,2016-04-29 19:00:00,9.1,1.2,1012.5,270.0,4.1
2859,2016-04-29 20:00:00,8.5,1.5,1014.0,300.0,2.6
2860,2016-04-29 21:00:00,7.1,0.7,1014.5,310.0,1.5
2861,2016-04-29 22:00:00,6.2,0.8,1015.0,310.0,2.6
2862,2016-04-29 23:00:00,5.1,1.1,1015.5,310.0,1.5
2863,2016-04-30 00:00:00,4.6,1.1,1016.0,300.0,2.6
2864,2016-04-30 01:00:00,3.9,1.1,1016.5,300.0,2.1
2865,2016-04-30 02:00:00,3.7,1.3,1017.0,290.0,2.1
2866,2016-04-30 03:00:00,2.3,0.5,1018.0,270.0,1.0
2867,2016-04-30 04:00:00,1.8,0.4,1018.5,280.0,2.1
2868,2016-04-30 05:00:00,2.0,0.8,1019.0,290.0,2.1
2869,2016-04-30 06:00:00,2.9,0.9,1019.5,290.0,2.1
2870,2016-04-30 07:00:00,5.1,2.1,1020.0,0.0,0.0
2871,2016-04-30 08:00:00,8.2,3.2,1021.0,320.0,3.1
2872,2016-04-30 09:00:00,9.5,1.7,1021.0,320.0,3.6
2873,2016-04-30 10:00:00,10.5,-1.4,1021.0,330.0,3.1
2874,2016-04-30 11:00:00,11.2,-1.8,1021.5,320.0,4.1
2875,2016-04-30 12:00:00,11.7,-0.9,1021.5,270.0,3.6
2876,2016-04-30 13:00:00,9.5,0.9,1022.0,230.0,5.1
2877,2016-04-30 14:00:00,13.2,0.4,1022.0,290.0,2.6
